sqft,bathrooms,price,address,postingDate,numImages,longitude,latitude,bedrooms,title
,,2800,College Avenue at Haste Street,1457078400,13,-122.25468,37.866725,1,Rooftop Penthouse 2Blks From Campus & $500 off 2nd Mo. Available NOW!
900,1,2975,833 - 54th Street at Martin Luther King,1457078400,15,-122.272789,37.838581,2,SUNNY APT. WITH A VIEW FROM THE KITCHEN
850,1,2700,1541 Oxford St.,1457078400,0,-122.266695,37.879139,2,"Bright, Spacious 1/2/3BR Apts, 2 Blocks from UCB"
700,700,2125,Willow Street at Franciscan Way,1457078400,8,-122.25618,37.757928,1,"One-Bedroom, Downstairs, Gated Community"
1000,,1500,,1457078400,7,,,2,"Very Private and Serene Creekside Townhouse: 2BR/1.5BA, 2 Story, Quiet"
,,2250,3921 Harrison Street,1457078400,12,-122.2499,37.821992,1,"1BD/1BA w/ Remodeled Kitchen & BA, Walk to Pied./Grand Ave, New Price"
750,1,2395,1704 63rd at King,1457078400,6,-122.272901,37.847494,2,"All new 2bd/1ba pets, pkg, yard, w/d, must see!"
,,1950,,1457078400,6,-122.2851,37.8656,2,2bedrooms 1 bathroom rent $1950
,,2195,3921 Harrison Street,1457078400,11,-122.251353,37.821809,1,"Remodeled 1BD/1BA, Easy Walk to Grand Ave, Rose Garden, New Price!"
,,1795,2275 Park Blvd,1457078400,9,-122.245529,37.801721,1,"2275 Park Blvd., Great Lighting, Updated Kitchen & Bathroom, Top Floor"
,,2795,95 Linda Ave,1457078400,13,-122.248328,37.825091,2,"95 Linda Ave- 2 Bd Apt with Lots of Light, Updated Kitchen"
,,2095,2124 McKinley Ave,1457078400,10,-122.274482,37.870009,1,"1920's 1 Br Apt, hardwood floors, near Downtown BART, parking, O.H. Sa"
936,2,1599,2751 Peppertree Dr,1457078400,15,-122.012357,38.275976,2,"San Francisco or Sacramento, Youre Half Way There!!!"
,,2700,322 Monte Vista Avenue,1457078400,10,-122.249572,37.822684,2,Sunny 2br/1ba near Piedmont Avenue
,,2350,274 40th street,1457078400,11,-122.254744,37.826192,2,"274 40th Street Way, Updated Kitchen, Walk to Piedmont"
,,1495,1810 E 25th st at wallace st,1457078400,12,-122.234242,37.795157,1,"1810 E 25th St- 1BD/1BA Apt, Remodeled Kitchen,New Appliances,"
708,1,2567,700 Lincoln Village Circle,1457078400,7,-122.506747,37.948557,1,March Madness! Take advantage of this special offer!!
950,,3100,Martin Luther King Jr. Way at 8th Street,1457078400,0,-122.278154,37.802274,3,"* 3 Bedroom/1.5 Bathroom Unit, Top Floor, Spacious, Natural Sunlight!!"
2588,,5500,1162 Sunrise Ridge Dr.,1457078400,23,-122.110591,37.950678,3,Semi Furnished Executive Home in Lafayette
1600,,3100,,1457078400,0,-122.2804,37.8365,4,"Spacious 4 bedroom in nice neighborhood, section 8 welcome"
,,1495,2613 Sacramento St.,1457078400,5,-122.280192,37.860133,0,OPEN SUN.► AVAIL. MARCH 1ST: It's Got those Nooks & Crannies
,,2495,2031 Shoreline Dr.,1457078400,9,-122.257469,37.757184,2,"2031 Shoreline- 2BD/1BA, Carpeted, Private Patio, Pool, Live by Beach!"
,,4895,2340 Hilgard Ave.,1457078400,13,-122.263777,37.878071,3,"OPEN SUN. ► AVAIL. JUNE 1ST: 3+ Bedroom Penthouse, 3 Blocks from UCB"
750,750,2250,1054 67th Street,1457078400,8,-122.285291,37.850033,0,"Spacious 2 Bedroom Apartment on the Upper level, in a quiet 4-plex."
,,3195,2620 Hillegass,1456905600,19,-122.256939,37.863259,2,June 1 Superb Apt! Less Than 1 Mile UCB! Open House Sunday
,,2995,2810 Hillegass,1456905600,24,-122.256449,37.859853,0,"June 1, Magnetic Apt 5 Blocks From Campus Open House Sunday"
620,620,2700,university at san pablo,1457078400,4,-122.29238,37.869026,0,1122 U ***Spring / Summer Lease Specials***
,,2595,1786 Spruce St.,1457078400,11,-122.265823,37.875865,1,"(or 2br) OPEN SUN.► AVAIL. JUNE 1ST: Big, Sunny Corner Unit"
,,4975,2404 Dana,1457078400,5,-122.261671,37.866735,3,3 bed 2 bath town home Great unit for the coming school year!
1150,2,3995,San Pablo at Ashby,1456905600,9,-122.28698,37.852226,2,Brand New Higby Apartments- Flexiable Leases Available!
1150,2,3995,San Pablo at Ashby,1456905600,9,-122.28698,37.852226,2,Higby Apartments- Welcome Home!
950,1,2250,3840 MARTIN LUTHER KING JR,1456905600,6,-122.269413,37.828244,2,WEST OAKLAND DUPLEX-WALK TO BART
,,1050,2622 College,1456905600,12,-122.254164,37.8629,0,Exquisite Room 5 Blocks From UCB And Minutes From Bart! Open House Sun
,,2195,1786 Spruce St.,1457078400,9,-122.265794,37.875582,1,"OPEN SUN.►AVAIL. JUNE 1ST: Spacious 1 Bedroom, a Block From UCB"
950,1,2200,3048 Halcyon Ct,1456905600,9,-122.261198,37.854109,1,"Lge, Immac 1 Bd in Quiet Triplex-Din Rm, Hdwd Flrs, Yard, Near Campus!"
650,1,2600,1833 63rd St at Dover,1456905600,12,-122.26985,37.848307,2,"Lovely, bright 2 bedroom, 3 blocks from Bart"
1029,2,2382,2601 hilltop drive,1456992000,9,-122.332881,37.978523,2,Apartment available for immediate move in
750,1,2485,2491 Ellsworth Street,1456992000,15,-122.262726,37.864775,1,Beautiful Large One Bedroom With Views Near UC Campus
900,1,2975,833 - 54th Street at Martin Luther King,1456992000,14,-122.2804,37.8365,2,"BEAUTIFULLY REMODELED, GRANITE COUNTERTOPS, DISHWASHER, NEW BATHROOM"
620,620,2700,university at san pablo,1457078400,4,-122.29238,37.869026,0,1122 U ***Spring / Summer Lease Specials***
705,1,2750,university at San Pablo,1457078400,4,-122.29238,37.869026,1,1122 U Spring/ Summer Specials
,,1400,,1456992000,4,-122.27028,37.863626,1,"1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus"
770,1,1400,Ashby Place,1456992000,18,-122.252169,37.857778,1,Cozy 1-bd apartment in Elmwood
,,2595,Hearst at Sacramento,1456992000,11,-122.281716,37.872296,2,Wonderful Two Bedroom-Great Location
936,2,1599,2751 Peppertree Dr,1456992000,15,-122.012357,38.275976,2,"San Francisco or Sacramento, Youre Half Way There!!!"
910,2,2755,11720 San Pablo Avenue,1456992000,8,-122.319836,37.92706,2,Beautiful apartment home with fireplace - Move in Ready!
,,3100,112 Commodore drive,1456992000,17,-122.344823,37.913478,0,Upgraded Marina Bay Townhouse 3BD/2.5BA
,,2695,Dwight Way at Milvia St,1456992000,0,-122.27028,37.863626,2,"1947 Dwight Way,# 24"
745,1,2103,11720 San Pablo Avenue,1456992000,8,-122.319836,37.92706,1,Beautiful apartment home with lots of sunlight!
1339,,3200,67th St at San Pablo Ave,1456905600,19,-122.288368,37.849629,2,"2 + study with 2.5 baths., Garage, Laundry, Oakland/Emeryville"
672,1,2213,11720 San Pablo Avenue,1456992000,9,-122.319836,37.92706,1,Upgraded Appliances - Move In Ready!
,,2595,Haste St at Shattuck Ave,1456992000,0,-122.26788,37.865026,2,"2007 Haste St, # 5"
1000,1,2600,5838 San Pablo Ave.,1456819200,13,-122.28289,37.841541,2,LIKE NEW 2Bd/1Ba - PARKING INCLUDED
,,4895,,1456992000,11,,,3,HEART of MONTCLAIR.... FERNWOOD BEAUTY - WALK to VILLAGE
1150,2,3995,San Pablo at Ashby,1456992000,9,-122.28698,37.852226,2,"Higby Apartments- Refined Living, Welcome Home!"
1000,1,2600,5838 San Pablo Ave.,1456992000,12,-122.282937,37.841491,2,SPACIOUS 2br/1ba - Parking Included
500,1,1600,,1456992000,0,-122.27048,37.854526,1,1 br near Ashby bart
,,1500,2717 channing way,1456992000,0,-122.253606,37.867655,0,"$1500 Charming, 1920's bldg, 2 blks to UC, studio with hardwood floor"
1150,2,4150,San Pablo at Ashby,1456992000,7,-122.28698,37.852226,2,"Welcome to Higby, Your new home!"
1150,2,3995,San Pablo at Ashby,1456992000,7,-122.28698,37.852226,2,Higby Apartments- Welcome Home
1150,2,3995,San Pablo at Ashby,1456992000,0,-122.28698,37.852226,2,Higby Apartments
400,1,1675,,1456992000,9,-122.240379,37.858126,1,Fabulous Claremont In-Law! Walk to Elmwood and Cal. Utilities Included
750,1,2650,2321 Dwight Way,1456992000,0,-122.263031,37.864687,2,"Nice Spacious 2 BR Apt, Secure Bldg, 8 Min Walk to Campus "
1150,2,3995,San Pablo at Ashby,1456992000,7,-122.2851,37.8656,2,Welcome to Higby- Brand New Building with Gorgeous Views of the Bay
,,2195,323 Alcatraz Ave,1456992000,24,-122.25418,37.851326,1,June 1st Exquisite Apt just steps from the Heart of the Rockridge!!
680,1,2000,,1456992000,10,-121.92775,37.486931,1,Nice One bedroom One bathroom Condo in Warm Springs Fremont
1220,2,2550,Pierce Street at Central Ave,1456992000,0,-122.30878,37.898025,2,Lovely 2BR/2BA Condo in Albany Hills
550,1,1800,2321 Dwight Way,1456992000,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
625,,1295,938 Virginia Street,1456819200,7,-122.247629,38.101979,2,Victorian Apartment in Vallejo's Safest Neighborhood
1200,2,3550,West St at 37th St,1456992000,5,-122.27148,37.830427,2,"Newly Renovated 2 BD/2 BA, W/D, 2 Blocks from MacArthur BART, NOBE"
386,386,1250,2435 Haste Street,1456819200,5,-122.260782,37.86593,0,Fully Furnished Studio Near Campus - Sequoia Apartments
960,1,2700,2700 san pablo ave,1456732800,3,-122.288713,37.857709,2,"- 2bd with,washer/dryer and parking Available"
700,1,2100,757 santa clara,1456819200,19,-122.274838,37.773428,1,Large 1 Bedroom utilities included
866,1,3380,1100 Pacific Marina,1456732800,9,-122.264786,37.782316,2,"Room, and a View - Panomar"
1700,2,2500,5918 Bromley Ave,1456819200,15,-122.196381,37.766737,4,Spacious 4 Bed/ 2 Bath Unit available in Oakland
745,1,2092,11720 San Pablo Avenue,1456819200,7,-122.319836,37.92706,1,Beautiful apartment home with lots of sunlight!
,,1500,,1456905600,0,,,0,WANT TO TAKE OVER YOUR LEASE FOR ONE BED APARTMENT
,,1500,,1456905600,0,,,0,WANT TO TAKE OVER YOUR LEASE FOR ONE BED APARTMENT
,,1500,,1456905600,0,,,0,WANT TO TAKE OVER YOUR LEASE FOR ONE BED APARTMENT
,,2365,1114 Dwight Way,1456905600,9,-122.2851,37.8656,0,"Hollywood Bungalow, 1920's Mediterranean 1 Bedroom"
,,1600,834,1456905600,24,-122.362525,37.945314,3,"Three Bed Rooms One Bath room Single House $1,600 / Month"
672,1,2213,11720 San Pablo Avenue,1456905600,8,-122.319836,37.92706,1,Upgraded appliances - Move In Ready!
900,1,2975,833 - 54th Street at Martin Luther King,1456905600,15,-122.272661,37.83853,2,A 2 BR. APT. REMODELED INTO A LUXURIOUS HOME
745,1,2103,11720 San Pablo Avenue,1456905600,8,-122.319836,37.92706,1,Beautiful apartment home with lots of sunlight!
901,2,2696,11720 San Pablo Avenue,1456905600,8,-122.319836,37.92706,2,Welcome Home!
750,1,2100,1415.7th Street,1456905600,0,-122.29994,37.877489,2,Spring Into New Location!
900,1,2200,974- 60th Street at Lowell,1456905600,7,-122.27809,37.843885,2,NOBE- North Oakland
780,1,2650,Addison at 10th,1456992000,11,-122.29308,37.867526,2,2br lower duplex
425,1,1100,3445 San Pablo Dam Rd.,1456992000,12,-122.323449,37.963481,0,Studio 4 Rent
500,1,1800,Santa Clara Ave. at Grand St.,1457078400,5,0.0,0.0,1,"with Utilities Included Elegant, Victorian one bedroom upper unit"
1144,,3250,6363 Christie Avenue,1457078400,12,-122.29488,37.839826,2,Emeryville 28th Floor Penthouse Pacific Park Plaza GG Bridge View
120,1,2500,3445 San Pablo Dam Rd.,1456992000,21,-122.323449,37.963481,2,Great Place 2 live
1150,2,3995,San Pablo at Ashby,1456819200,9,-122.28698,37.852226,2,"Higby Apartmnents! Live Higby, Welcome Home"
1150,2,3995,San Pabalo at Ashby,1456819200,8,-122.2851,37.8656,2,Welcome to Higby! Short-Term Leases Available at no additional fees!!
864,1,3150,2055 Center St.,1457078400,6,-122.269647,37.87019,1,"WEEKEND SPECIAL! One bedroom, one bath! Immediate move!"
620,620,2700,university at san pablo,1457078400,4,-122.29238,37.869026,0,1122 U ***Spring / Summer Lease Specials***
1464,,3950,1547 Brunswig Ln,1457078400,24,-122.2804,37.8365,2,Executive Bay Street Condo For Lease (Completely Furnished)
1155,2,3995,3015 San Pablo AVe,1457078400,23,-122.2851,37.8656,2,Welcome To The Brand New Luxury %100 Green Higby
1100,,3120,1122 Univeristy,1456819200,6,-122.291136,37.869027,2,2 Bed 2.5 Bath Townhouse- Unit 225
850,1,2500,2320 Le Conte Ave,1457596800,6,-122.264333,37.874852,1,North Berkeley Apartment. Across from UCB/Haas/LBNL Bus/Labs etc
,,1795,LINCOLN AVE at grant street,1456992000,6,-122.27628,37.876625,0,"Affordable, Spacious Northside unit near UC BERKELEY CAMPUS"
,,3610,2020 Kittredge Street,1457424000,9,-122.268938,37.867688,2,Central Berkeley apartment for rent
840,2,4250,2024 Durant Ave.,1457424000,6,-122.269917,37.866524,2,AMAZING 2 BED/2 BATH CLOSE TO UC BERKELEY AND FINE DINING!!!
,,1725,Stuart at Telegraph,1457337600,12,-122.25988,37.859526,1,CHARMING BERKELEY APT IN VICTORIAN DUPLEX
875,1,3250,1110 Carleton St,1457424000,9,-122.288796,37.858557,2,"Nice House in Berkeley,pets ok"
,,700,Derby at Warring,1457337600,4,-122.249979,37.862426,2,BERKELEY ONE ROOM for rent 700.00
900,1,3000,1615 Arch St,1457424000,12,-122.264952,37.878701,2,Beautiful North Berkeley house.
900,,3000,1615 Arch St,1457424000,12,-122.2655,37.8784,2,Beautiful North Berkeley house 2BD/1BA
2036,2,5100,Spruce St at Cedar,1457424000,20,-122.266159,37.879968,3,Spacious Home in Prime North Berkeley Location
1130,,3600,2501 Dana Street,1457424000,6,-122.260408,37.864656,2,Southside 2bd and bath condo close to UC Berkeley
1850,,3598,1130 65th Street,1457424000,7,-122.286403,37.847911,3,"Great place in Oakland, Emeryville, Berkeley"
1000,1,2900,Russell St,1457424000,0,-122.271309,37.846121,3,Berkeley Bungalow with 3 BD/1 BTH Available
800,1,2750,1722 Walnut St,1457424000,3,-122.268158,37.876243,1,Furnished apartment in north Berkeley
875,1,3250,1110 Carleton St,1457510400,10,-122.288796,37.858557,2,"Nice House in Berkeley,pets ok"
820,2,3895,1930 Vine Street,1457510400,11,-122.272167,37.879477,3,"Gorgeous, Top Floor 3bd/2ba in North Berkeley - Avail June 1st"
744,1,3710,Kittredge Street at Shattuck Avenue,1457510400,14,-122.26828,37.868625,2,BART to San Francisco! Downtown Berkeley
600,1,2500,2331 Dwight Way,1457424000,7,-122.262275,37.864775,1,Newly remodeled ground-floor unit near UC Berkeley Campus
,,1589,,1457510400,0,-122.2604,37.8918,1,Cute FURNISHED HOUSE near Berkeley University
900,1,2450,Francisco at Mylvia,1457510400,7,-122.270021,37.875531,2,Bright Jewel in Berkeley's Best
,,860,Martin Luther King Jr Way at Francisco,1457510400,3,-122.273433,37.875074,1,$860 Room in great Berkeley house! Available April 1st
,,2450,2338 Channing,1457337600,14,-122.263088,37.866581,1,"Sunny, large 1 bedroom/1 bath apartment, next to UC Berkeley"
,,3350,Rose St. at Henry St.,1457510400,6,-122.27118,37.881725,3,"Charming, spacious, 3-bd, 1-bath Apartment in best N. Berkeley spot"
,,2130,4555 Thornton Ave.,1457596800,7,-122.017001,37.554234,1,ELEGANTLY DESIGNED 1 BEDROOM IN A BEAUTIFULLY LANDSCAPED COMMUNITY
,,2400,1632 Francisco St,1457510400,7,-122.279694,37.874323,2,Beautiful quiet Neighborhood 2-Blocks from the North Berkeley BART st
,,4300,,1457596800,0,-122.257,37.8664,0,"2715 Dwight Way 3Bd/2Ba for Rent, Open House Sat (3/12) 1-3"
856,1,3070,651 Addison Street,1457424000,0,-122.301595,37.865903,2,Best Price in Berkeley on a 2 Bedroom w/ Full Size W/D & Gas Stove!!
,,1830,,1456992000,0,-122.257,37.8664,1,"2715 Dwight Way 1Bd/1Ba for Rent, Open House Sat (3/12) 1-3"
550,1,2100,Dolores at Park Bl,1457596800,0,-122.217665,37.808156,0,"CABIN IN WOODS Pets OK! Private, Quiet and lots of Charm"
1200,,4500,2410 Russell St,1457596800,17,-122.25968,37.857776,2,Luxurious 2 Bedroom / 2 Bath Elmwood Edwardian Upper Flat
550,1,1400,3445 San Pablo Dam Rd.,1457596800,12,-122.323449,37.963481,1,Great Place 2 live
750,1,2200,1945 Milvia St.,1457596800,0,-122.270494,37.872313,2,"CONVENIENTLY LOCATED NEAR UC, DOWNTOWN, TRADER JOE'S, BART&EATERIES"
,,2900,,1457596800,15,-122.27458,37.852126,2,House For Rent
,,200,Martin Luther King Jr. Way at Apagar,1457596800,5,-122.27188,37.818327,2,GreatGreat Apartment For Rent In a Great Location
1226,2,4100,,1457596800,22,,,2,Terraces at Emerystation Furnished (2 Bed 2 Bath)
,,1750,,1457596800,7,-122.277167,37.855864,1,1 Bd/1Ba Blocks to Ashby Bart Station
950,1,2200,3048 Halcyon Ct,1457596800,13,-122.261172,37.854102,1,"Lge, Immac 1 Bd in Quiet Triplex-Din Rm, Hdwd Flrs, Yard, Near Campus!"
,,2250,University Avenue at McGee Avenue,1456905600,5,-122.27788,37.870825,1,"1 BEDROOM 1 BATHROOM, FULLY FURNISHED COZY APARTMENT"
790,1,2350,1622 Parker St,1457337600,12,-122.277445,37.860778,2,"Immac Top Floor 2 Bdrm--Large Deck, 10 Min Bike Ride to Campus!!"
,,3750,Ridge Rd. at Euclid,1457078400,12,-122.259657,37.875887,2,CHARM PEACEFUL OASIS 1 BLK to NORTHSIDE UCB CLASSES Next to SODA HALL
,,1495,,1457596800,0,,,0,LARGE STUDIO NO UTILITY BILLS VERY CLOSE UC
677,1,3242,,1457596800,6,,,2,Lovely Apartment Available Now!
,,2900,,1457596800,14,-122.275,37.851908,2,Great House and Centrally Located
500,1,1900,Blake at Mabel,1457596800,5,-122.28558,37.860726,2,"Clean & Quite, one bedroom"
,,1625,2414 sacramento,1457596800,0,-122.281637,37.863769,1,"1 bedroom, light colored click flooring, Available 4/15"
1007,2,3014,2020 Fourth St,1457596800,5,-122.2959,37.8696,2,Two Bedroom Two Bath On The Fourth Floor!
2000,3,10250,2618 College Ave,1457596800,23,-122.254185,37.863068,4,Large Group Living Opportunity (4BR/3BA)!
224,1,1400,Cedar St. at McGee Ave.,1457596800,0,-122.277746,37.877411,0,Cozy Cottage
,,3675,WALNUT at CEDAR,1457596800,10,-122.268283,37.878715,3,COMING SOON - HUGE GOURMET GHETTO 3B2/BA
980,2,3400,1644 Oxford St,1456905600,5,-122.267235,37.877817,2,"Spacious 2/2. Fits 5. North BRK. 2 blk to UC, Gmt Ghetto. AVL JUN 1"
750,1,2800,Dwight Way at Dana,1457424000,0,-122.26128,37.864926,2,"Large Nice 2 BR Apt, Secure Bldg, Good Area, Dwight Way & Dana"
1200,1,4400,,1457596800,2,,,3,Commuter's Haven Bungalow with Gourmet Kitchen
1200,,899,,1457596800,9,-122.25,37.8571,2,LUXURY ELMWOOD EDWARDIAN UPPER FLAT WITH GREAT LOCATION
1000,,2275,Coventry at Berkeley Park,1457337600,15,-122.28518,37.900925,1,"North Berkeley/Kensington,Panaramic Bay view, GGB, Large, 1+ Bedroom"
643,1,2990,6350 Christie Avenue,1457510400,6,-122.295086,37.841061,1,"Beautiful 1x1, Centrally located to Berkeley, Oakland and SF!"
500,1,1800,,1457510400,0,-122.272253,37.863911,1,1 br with parking near Downtown Berkeley bart
967,2,3836,6350 Christie,1457510400,6,-122.295086,37.841061,2,"Completely New Community Centrally located To Oakland, SF and Berkeley"
632,1,2833,2020 Fourth St,1457596800,4,-122.2959,37.8696,1,The Best of Berkeley Is Here! View The SHATTUCK TODAY!
1256,2,2950,Hill Road at Shasta Road/Grizzly Peak Blvd.,1457596800,5,-122.2604,37.8918,2,Berkeley hill 2 bed rooms/ 2 baths
577,1,3372,,1457596800,5,,,2,Popular Berkeleyan Floor Plan Coming Soon!!
3306,1,3306,,1457596800,6,,,2,Oceanus Available NOW!! :-D
1155,2,3995,3015 San Pablo AVe,1457596800,23,-122.2851,37.8656,2,"Live Higby, We're What Home Is Suppose To Feel Like"
1192,2,4525,100 Grand,1457596800,13,-122.26618,37.811527,2,"Large 2 Bed NW facing Berkeley Hills and SF views, CORNER HOME"
1980,2,5500,Stuart St at Telegraph,1457596800,2,-122.258112,37.859438,4,Big house walk to Cal. Off street parking 3 cars
910,2,2733,11720 San Pablo Avenue,1457596800,8,-122.319836,37.92706,2,Beautiful apartment home with fireplace - Move in Ready!
714,1,2825,6399 Christie Ave,1457596800,10,-122.29558,37.844026,1,1-Bed/1-Bath Apt Located in Emeryville
2100,,2850,Eliison Lane at Martin Dr.,1457337600,10,-122.371044,37.956076,4,Nice 4 Bedroom 2.5 Bath in a safe area Richmond new House Close to SF
,,2250,6400 Christie,1457596800,6,-122.2804,37.8365,1,Beautiful bridgewater 1 bedroom
2456,3,4895,Paru St at Clement Ave,1457596800,13,-122.254786,37.776855,4,"Alameda, Exec SFH 4Br/3Ba, Built 2002, near MARINA"
1073,2,3801,6399 Christie Ave,1457596800,7,-122.29558,37.844026,2,Special Move-In Offer on 2 Bedroom 2 Bath Home Available Now!
700,1,2145,901 Shorepoint Court,1457596800,7,-122.27228,37.764228,1,1BD and WE SPEAK WOOF! Bring your Furry Friends to South Shore
682,1,1399,2751 Peppertree Dr,1457596800,10,-122.012357,38.275976,1,"San Francisco or Sacramento, You're Half Way There!!!"
